link,OBJECTID_1,VILLAGE,TOWN,COUNTY,VILLAGE_ID,TOWN_ID,COUNTY_ID,TV_ALL,VILLCODE,ORI_VILLAG,AREA,MAX_X,MAX_Y,MIN_X,MIN_Y,X,Y,V_ID,SORT,ID,COUNTYNAME,TOWNNAME,OBJECTID,ORIG_FID,Shape_Leng,Shape_Le_1,Shape_Area
807180,1550,家興里,潭子區,臺中市,15,66000170,66000,潭子區家興里,A6617-015-00,,174803.368858,219776.6563,2676339.4296,219296.8584,2675768.899,219608.75595,2676057.64604,66000170-015,3,,,,0,0,0,1902.11798037,174803.368858
807181,1551,栗林里,潭子區,臺中市,10,66000170,66000,潭子區栗林里,A6617-010-00,,1189825.02713,221064.4375,2681280,219665.9844,2679783.4271,220380.579109,2680461.49774,66000170-010,3,,,,0,0,0,5914.40228372,1189825.02713
807182,1552,新田里,潭子區,臺中市,12,66000170,66000,潭子區新田里,A6617-012-00,,5202306.52103,224980.4339,2679964.25,221080.754,2677686.3275,222887.450817,2678845.7416,66000170-012,3,,,,0,0,0,11576.7244549,5202306.52103
807183,1553,嘉仁里,潭子區,臺中市,11,66000170,66000,潭子區嘉仁里,A6617-011-00,,1711626.15148,221814.9844,2680563,220311.0419,2678667.8325,221055.400209,2679579.99845,66000170-011,3,,,,0,0,0,6018.64513808,1711626.15148
807184,1554,福仁里,潭子區,臺中市,4,66000170,66000,潭子區福仁里,A6617-004-00,,1373628.20157,221122.5556,2678010.25,219302.9914,2676420.4008,220298.51374,2677402.47055,66000170-004,3,,,,0,0,0,6737.36853546,1373628.20157
807185,1555,聚興里,潭子區,臺中市,13,66000170,66000,潭子區聚興里,A6617-013-00,,5218900.95819,224709.9974,2678455.5,220567.5887,2675634.4426,222422.358313,2677253.66616,66000170-013,3,,,,0,0,0,13647.3189906,5218900.95819
807186,1556,潭北里,潭子區,臺中市,3,66000170,66000,潭子區潭北里,A6617-003-00,,254844.498632,220618.2771,2679868.8675,220139.8295,2678655.1783,220311.722566,2679318.00172,66000170-003,3,,,,0,0,0,3308.17691992,254844.498632
807187,1557,潭秀里,潭子區,臺中市,2,66000170,66000,潭子區潭秀里,A6617-002-00,,766185.65407,220295.7536,2679972.0489,219297.3286,2678616.5623,219863.676908,2679343.68292,66000170-002,3,,,,0,0,0,4361.19535818,766185.65407
807188,1558,西安里,大安區,臺中市,11,66000220,66000,大安區西安里,A6622-011-00,,2278877.56885,210777.25,2696960.0124,208110.4091,2695511.4153,209535.61073,2696208.22974,66000220-011,3,,,,0,0,0,7654.76262565,2278877.56885
807189,1559,東安里,大安區,臺中市,6,66000220,66000,大安區東安里,A6622-006-00,,3031338.44066,209158.2813,2693407.25,207141.25,2690905.25,208149.68891,2692355.28932,66000220-006,3,,,,0,0,0,9020.64359776,3031338.44066
807190,1560,松雅里,大安區,臺中市,12,66000220,66000,大安區松雅里,A6622-012-00,,1082039.00724,210635.4336,2695804.5,208928.1941,2694559.75,209795.147276,2695337.46069,66000220-012,3,,,,0,0,0,5709.58760099,1082039.00724
807191,1561,南庄里,大安區,臺中市,2,66000220,66000,大安區南庄里,A6622-002-00,,1822085.57026,207263.4844,2694899.7721,205543.1909,2692821.6445,206492.362144,2693805.84103,66000220-002,3,,,,0,0,0,7090.41573086,1822085.57026
807192,1562,新高里,太平區,臺中市,28,66000270,66000,太平區新高里,A6627-028-00,,664877.206645,221443.4759,2672853.1093,220583.0597,2671203.3496,220952.36075,2672116.05998,66000270-028,3,,,,0,0,0,4136.44397655,664877.206645
807193,1563,新福里,太平區,臺中市,13,66000270,66000,太平區新福里,A6627-013-00,,531114.992036,220598.2813,2673109.8014,219486.046,2671208.2064,219872.02649,2671860.00481,66000270-013,3,,,,0,0,0,5894.11979595,531114.992036
807194,1564,公明里,沙鹿區,臺中市,17,66000130,66000,沙鹿區公明里,A6613-017-00,,2031569.45126,211024.8906,2683728.75,209388.125,2681430.5,210151.44898,2682663.83512,66000130-017,3,,,,0,0,0,7271.22085572,2031569.45126
807195,1565,斗抵里,沙鹿區,臺中市,6,66000130,66000,沙鹿區斗抵里,A6613-006-00,,1322038.12546,205386.2579,2680508.25,203946.6719,2678875,204583.363367,2679766.82196,66000130-006,3,,,,0,0,0,5529.86732215,1322038.12546
807196,1566,北勢里,沙鹿區,臺中市,11,66000130,66000,沙鹿區北勢里,A6613-011-00,,960885.814631,206964.0938,2681238.25,205846.089,2679667.75,206408.52013,2680381.00707,66000130-011,3,,,,0,0,0,4400.36601377,960885.814631
807197,1567,東昇里,大里區,臺中市,9,66000280,66000,大里區東昇里,A6628-009-00,,1124021.47736,219929.4531,2668898.4638,218678.58,2667032.9821,219291.38622,2667933.98475,66000280-009,3,,,,0,0,0,5448.61719899,1124021.47736
807198,1568,東湖里,大里區,臺中市,19,66000280,66000,大里區東湖里,A6628-019-00,,1325808.78828,219392.0076,2665420.3828,218044.4002,2663234.7881,218758.281675,2664393.8934,66000280-019,3,,,,0,0,0,5363.2697646,1325808.78828
807199,1569,東興里,大里區,臺中市,4,66000280,66000,大里區東興里,A6628-004-00,,329824.42677,218095.9352,2667824.5991,217371.3598,2667165.0585,217674.214844,2667541.49723,66000280-004,3,,,,0,0,0,2470.05241574,329824.42677
807200,1570,金城里,大里區,臺中市,18,66000280,66000,大里區金城里,A6628-018-00,,542664.848017,219776.1699,2665381.58,218746.9186,2664397.2551,219285.86763,2664939.47157,66000280-018,3,,,,0,0,0,3240.48102323,542664.848017
807201,1571,長榮里,大里區,臺中市,24,66000280,66000,大里區長榮里,A6628-024-00,,441886.23237,218485.2656,2667283.2257,217858.9166,2666344.4623,218173.56524,2666880.34818,66000280-024,3,,,,0,0,0,2949.38969291,441886.23237
807202,1572,夏田里,大里區,臺中市,13,66000280,66000,大里區夏田里,A6628-013-00,,2592081.38887,217338.7472,2665549.1781,214488.6094,2664011.3714,216027.84341,2664736.69148,66000280-013,3,,,,0,0,0,8313.80897583,2592081.38887
807203,1573,新興里,太平區,臺中市,27,66000270,66000,太平區新興里,A6627-027-00,,428378.52506,220883.0546,2673125.2004,219982.0156,2672302.75,220426.7688,2672678.4414,66000270-027,3,,,,0,0,0,2948.93027928,428378.52506
807204,1574,聖和里,太平區,臺中市,37,66000270,66000,太平區聖和里,A6627-037-00,,3965036.14219,226320.2098,2671963.3863,223104.3125,2668646.5993,224962.552464,2669971.98379,66000270-037,3,,,,0,0,0,10639.6095111,3965036.14219
807205,1575,福隆里,太平區,臺中市,38,66000270,66000,太平區福隆里,A6627-038-00,,1723662.24543,224680.7455,2669536.75,222460.4626,2667943.75,223546.272468,2668773.72877,66000270-038,3,,,,0,0,0,7325.80392159,1723662.24543
807206,1576,德隆里,太平區,臺中市,18,66000270,66000,太平區德隆里,A6627-018-00,,1374378.21956,222457.6573,2667215,220439.7812,2665525.4346,221460.92297,2666547.46048,66000270-018,3,,,,0,0,0,5983.49408891,1374378.21956
807207,1577,興隆里,太平區,臺中市,16,66000270,66000,太平區興隆里,A6627-016-00,,2406418.17051,224736.385,2668622.75,222202.4844,2666833.25,223499.497387,2667776.1042,66000270-016,3,,,,0,0,0,9310.0128004,2406418.17051
807208,1578,頭汴里,太平區,臺中市,14,66000270,66000,太平區頭汴里,A6627-014-00,,25182371.8062,232045.5815,2673800.4495,224399.1033,2667919,228528.680537,2670549.8972,66000270-014,3,,,,0,0,0,28634.8102374,25182371.8062
807209,1579,西勢里,沙鹿區,臺中市,19,66000130,66000,沙鹿區西勢里,A6613-019-00,,5989115.5278,210396.9999,2684879.75,206672.7365,2682492.25,208457.999061,2683635.95717,66000130-019,3,,,,0,0,0,11449.7047192,5989115.5278
807210,1580,沙鹿里,沙鹿區,臺中市,3,66000130,66000,沙鹿區沙鹿里,A6613-003-00,,147294.30564,205349.7459,2681854.5,204832.375,2681240.452,205116.35994,2681524.10087,66000130-003,3,,,,0,0,0,1750.96507271,147294.30564
807211,1581,居仁里,沙鹿區,臺中市,1,66000130,66000,沙鹿區居仁里,A6613-001-00,,303031.71938,205998.5696,2682003.9957,205107.8906,2681232.9146,205548.929254,2681652.46666,66000130-001,3,,,,0,0,0,3248.65053308,303031.71938
807212,1582,庄後里,神岡區,臺中市,4,66000160,66000,神岡區庄後里,A6616-004-00,,1888426.90116,218257.3321,2684970.9953,215745.2935,2683470.8367,216893.282173,2684176.81592,66000160-004,3,,,,0,0,0,6716.21604865,1888426.90116
807213,1583,岸裡里,神岡區,臺中市,8,66000160,66000,神岡區岸裡里,A6616-008-00,,1005412.55094,219550.9056,2683676.1104,218308.7679,2682021.5337,218939.431228,2682747.94029,66000160-008,3,,,,0,0,0,5925.86717641,1005412.55094
807214,1584,新里里,大里區,臺中市,2,66000280,66000,大里區新里里,A6628-002-00,,1140986.01313,217718.2183,2666949.4453,215614.6719,2665769.8829,216916.29387,2666265.94554,66000280-002,3,,,,0,0,0,5774.70610519,1140986.01313
807215,1585,瑞城里,大里區,臺中市,17,66000280,66000,大里區瑞城里,A6628-017-00,,1147530.00452,220489.1511,2665279.8929,219200.4295,2663750.9753,219881.734299,2664544.92953,66000280-017,3,,,,0,0,0,5114.93082115,1147530.00452
807216,1586,樹王里,大里區,臺中市,3,66000280,66000,大里區樹王里,A6628-003-00,,1743070.47825,216892.6129,2667537.9676,215143.1719,2665924.8554,216010.23974,2666719.16824,66000280-003,3,,,,0,0,0,5988.7524409,1743070.47825
807217,1587,圳堵里,神岡區,臺中市,15,66000160,66000,神岡區圳堵里,A6616-015-00,,2192063.39338,215905.7718,2685782.4412,213608.5821,2683825.4362,214549.47998,2684915.62508,66000160-015,3,,,,0,0,0,7252.4133656,2192063.39338
807218,1588,庄前里,神岡區,臺中市,2,66000160,66000,神岡區庄前里,A6616-002-00,,1322414.12061,216460.238,2683618.1592,214734.9536,2682180.25,215680.362927,2682920.36649,66000160-002,3,,,,0,0,0,5339.5693864,1322414.12061
807219,1589,健民里,大里區,臺中市,15,66000280,66000,大里區健民里,A6628-015-00,,3086018.19544,223713.1562,2666113.2026,221054.2916,2663950.5202,222454.72011,2665048.47332,66000280-015,3,,,,0,0,0,8838.10130822,3086018.19544
807220,1590,國光里,大里區,臺中市,21,66000280,66000,大里區國光里,A6628-021-00,,516926.71068,218309.5081,2667269.2434,217452.0578,2665998.7328,217837.457862,2666582.87793,66000280-021,3,,,,0,0,0,3792.00121367,516926.71068
807221,1591,祥興里,大里區,臺中市,5,66000280,66000,大里區祥興里,A6628-005-00,,515160.84006,219377.8336,2668879.4638,217406.7384,2668060.8831,218380.53877,2668525.42209,66000280-005,3,,,,0,0,0,4690.27843794,515160.84006
807222,1592,塗城里,大里區,臺中市,16,66000280,66000,大里區塗城里,A6628-016-00,,1824343.4615,222398.0089,2665507.2738,220363.5461,2663741.75,221239.436736,2664491.60054,66000280-016,3,,,,0,0,0,6354.7145621,1824343.4615
807223,1593,新仁里,大里區,臺中市,11,66000280,66000,大里區新仁里,A6628-011-00,,587276.079279,220921.125,2667454.25,219678.1815,2666548.7001,220253.571456,2667093.03261,66000280-011,3,,,,0,0,0,3443.5904086,587276.079279
807224,1594,豐年里,太平區,臺中市,34,66000270,66000,太平區豐年里,A6627-034-00,,596384.151562,222609.2656,2671313.5,221489.4688,2670350.5,222028.43449,2670809.92609,66000270-034,3,,,,0,0,0,3925.92319978,596384.151562
807225,1595,■子里,外埔區,臺中市,11,66000210,66000,外埔區■子里,A6621-011-00,,7301295.00833,219586.9531,2695221,214884.2262,2692692.25,217718.30661,2694075.00854,66000210-011,3,,,,0,0,0,12840.7322986,7301295.00833
807226,1596,南勢里,沙鹿區,臺中市,15,66000130,66000,沙鹿區南勢里,A6613-015-00,,966954.8865,206492.6094,2679770.5,204684.6563,2678781,205646.547299,2679161.61551,66000130-015,3,,,,0,0,0,4976.94448328,966954.8865
807227,1597,洛泉里,沙鹿區,臺中市,2,66000130,66000,沙鹿區洛泉里,A6613-002-00,,165299.27807,206108.5775,2681556.184,205325.5398,2681174.9443,205678.80927,2681342.53603,66000130-002,3,,,,0,0,0,2177.33843238,165299.27807
807228,1598,美仁里,沙鹿區,臺中市,4,66000130,66000,沙鹿區美仁里,A6613-004-00,,140765.85989,205973.3311,2681353.3131,205045.3774,2680719.1902,205661.00137,2681093.40013,66000130-004,3,,,,0,0,0,2744.98621374,140765.85989
807229,1599,埔子里,沙鹿區,臺中市,16,66000130,66000,沙鹿區埔子里,A6613-016-00,,3329684.45873,208630.0911,2678920.1657,205975.7435,2676419.945,207184.966602,2677637.69654,66000130-016,3,,,,0,0,0,9236.93215898,3329684.45873
807230,1600,晉江里,沙鹿區,臺中市,13,66000130,66000,沙鹿區晉江里,A6613-013-00,,3328440.64261,209411.7969,2680739,206670.8437,2678958,208056.77952,2679796.34193,66000130-013,3,,,,0,0,0,8317.51259004,3328440.64261
807231,1601,竹坑里,龍井區,臺中市,1,66000250,66000,龍井區竹坑里,A6625-001-00,,3764807.88175,205469.4844,2676456,202973.4688,2674001.5,204027.409614,2675022.98047,66000250-001,3,,,,0,0,0,8598.50651984,3764807.88175
807232,1602,忠和里,龍井區,臺中市,9,66000250,66000,龍井區忠和里,A6625-009-00,,6142995.37092,203046.1177,2680896,198598.5934,2678001.75,200813.750238,2679278.63141,66000250-009,3,,,,0,0,0,13358.8765572,6142995.37092
807233,1603,東海里,龍井區,臺中市,16,66000250,66000,龍井區東海里,A6625-016-00,,1116821.96946,209152.6246,2676757.25,207302.6094,2675618.7661,208092.6399,2676111.77686,66000250-016,3,,,,0,0,0,5010.70229928,1116821.96946
807234,1604,南寮里,龍井區,臺中市,14,66000250,66000,龍井區南寮里,A6625-014-00,,1765313.6927,207547.75,2675419.5,204941.8157,2673944.75,206016.33599,2674674.64023,66000250-014,3,,,,0,0,0,7316.43445241,1765313.6927
807235,1605,新庄里,龍井區,臺中市,13,66000250,66000,龍井區新庄里,A6625-013-00,,3001577.34038,207907.125,2676941.75,205904.1406,2674671,206826.955186,2675804.88991,66000250-013,3,,,,0,0,0,7523.34751493,3001577.34038
807236,1606,新東里,龍井區,臺中市,15,66000250,66000,龍井區新東里,A6625-015-00,,753504.742571,208724.2668,2675705.75,207465.7524,2674379.5142,208044.894489,2675082.68947,66000250-015,3,,,,0,0,0,4027.55096069,753504.742571
807237,1607,福田里,龍井區,臺中市,5,66000250,66000,龍井區福田里,A6625-005-00,,6983193.51635,201810.0575,2678766.7494,197772.8437,2674671.435,199851.389487,2676727.31115,66000250-005,3,,,,0,0,0,13431.3419561,6983193.51635
807238,1608,龍西里,龍井區,臺中市,3,66000250,66000,龍井區龍西里,A6625-003-00,,687895.642706,202281.9063,2675819.5,201328.0625,2674577.8197,201837.09096,2675284.97208,66000250-003,3,,,,0,0,0,3540.39848752,687895.642706
807239,1609,龍東里,龍井區,臺中市,2,66000250,66000,龍井區龍東里,A6625-002-00,,982077.42849,203108.9531,2675610.75,202053.2253,2674219,202615.38887,2674902.92026,66000250-002,3,,,,0,0,0,4352.95598446,982077.42849
807240,1610,龍泉里,龍井區,臺中市,11,66000250,66000,龍井區龍泉里,A6625-011-00,,3811826.2007,205955.9375,2677938.25,202864.7188,2676083.5,204427.62657,2677100.12612,66000250-011,3,,,,0,0,0,9284.78945322,3811826.2007
807241,1611,龍津里,龍井區,臺中市,7,66000250,66000,龍井區龍津里,A6625-007-00,,2722248.11619,203017.9219,2678357.5217,199700.75,2676599.5,201210.926189,2677442.4157,66000250-007,3,,,,0,0,0,8651.96112128,2722248.11619
807242,1612,大東里,外埔區,臺中市,6,66000210,66000,外埔區大東里,A6621-006-00,,1851114.79847,214995.625,2693444.75,212661.7813,2692056.25,213661.380685,2692760.49884,66000210-006,3,,,,0,0,0,6166.1963731,1851114.79847
807243,1613,中山里,外埔區,臺中市,8,66000210,66000,外埔區中山里,A6621-008-00,,1171158.07386,216146.2344,2693070.25,214312.1563,2691955,215307.40649,2692487.27813,66000210-008,3,,,,0,0,0,4982.11558915,1171158.07386
807244,1614,鹿寮里,沙鹿區,臺中市,8,66000130,66000,沙鹿區鹿寮里,A6613-008-00,,1579458.75464,206672.7365,2683172.25,204827.1562,2681739.5921,205655.683568,2682443.1736,66000130-008,3,,,,0,0,0,5652.11946336,1579458.75464
807245,1615,福興里,沙鹿區,臺中市,12,66000130,66000,沙鹿區福興里,A6613-012-00,,1221492.08456,207200.5,2680836.2696,204968.9219,2679290.75,205813.01962,2679938.33402,66000130-012,3,,,,0,0,0,7066.11732583,1221492.08456
807246,1616,興仁里,沙鹿區,臺中市,5,66000130,66000,沙鹿區興仁里,A6613-005-00,,339222.395521,205803.8551,2681260.7997,205158.4373,2680269.6139,205391.62058,2680751.66545,66000130-005,3,,,,0,0,0,2819.20313149,339222.395521
807247,1617,興安里,沙鹿區,臺中市,20,66000130,66000,沙鹿區興安里,A6613-020-00,,780085.031423,205248.3581,2681468,204149.0469,2680293.2891,204785.294024,2680824.27945,66000130-020,3,,,,0,0,0,3885.75235878,780085.031423
807248,1618,中坑里,和平區,臺中市,4,66000290,66000,和平區中坑里,A6629-004-00,,36661365.6738,247878.3594,2684145.75,237692.1094,2678023.759,242214.70316,2681508.85544,66000290-004,3,,,,0,0,0,29707.6781881,36661365.6738
807249,1619,溪洲里,神岡區,臺中市,12,66000160,66000,神岡區溪洲里,A6616-012-00,,5011425.76722,218784.6366,2686947.3659,216421.2494,2683709.7142,217659.13792,2685543.37036,66000160-012,3,,,,0,0,0,9391.6245073,5011425.76722
807250,1620,豐洲里,神岡區,臺中市,10,66000160,66000,神岡區豐洲里,A6616-010-00,,3469781.61968,220956.75,2686565.012,219303.6476,2683277.0883,220128.90583,2684849.546,66000160-010,3,,,,0,0,0,9978.23857618,3469781.61968
807251,1621,台中港,梧棲區(海),臺中市,,66000140,66000,梧棲區(海)台中港,,,9397241.98219,201955.2031,2687517.25,197687,2680896,199709.89083,2684299.8379,,3,,,,0,0,0,23718.7488982,9397241.98219
807252,1622,上雅里,大雅區,臺中市,12,66000180,66000,大雅區上雅里,A6618-012-00,,404926.679678,215055.8443,2680690.6849,213925.5356,2679866.2166,214518.00563,2680315.92387,66000180-012,3,,,,0,0,0,3645.92202653,404926.679678
807253,1623,文雅里,大雅區,臺中市,13,66000180,66000,大雅區文雅里,A6618-013-00,,880636.95694,214258.3247,2680311.6728,213358.3257,2678591.4069,213808.21041,2679348.89809,66000180-013,3,,,,0,0,0,4884.81163135,880636.95694
807254,1624,四德里,大雅區,臺中市,11,66000180,66000,大雅區四德里,A6618-011-00,,1121214.89897,215029.0553,2679443.9979,213733.8203,2677941.2987,214403.69267,2678693.58111,66000180-011,3,,,,0,0,0,4936.3856634,1121214.89897
807255,1625,西寶里,大雅區,臺中市,8,66000180,66000,大雅區西寶里,A6618-008-00,,2633308.63489,217779.7187,2681610.25,215914.4469,2677387.4363,216770.873372,2679306.05315,66000180-008,3,,,,0,0,0,11586.2419617,2633308.63489
807256,1626,秀山里,大雅區,臺中市,4,66000180,66000,大雅區秀山里,A6618-004-00,,3258909.10641,213750.3532,2681177.2914,211397.3771,2678666.1255,212543.530743,2679938.83978,66000180-004,3,,,,0,0,0,8304.9772217,3258909.10641
807257,1627,忠義里,大雅區,臺中市,5,66000180,66000,大雅區忠義里,A6618-005-00,,3840433.36546,212015.1806,2681574,209319.0781,2679379.2932,210696.53076,2680488.84589,66000180-005,3,,,,0,0,0,8651.13542337,3840433.36546
807258,1628,員林里,大雅區,臺中市,2,66000180,66000,大雅區員林里,A6618-002-00,,4118094.88357,216429.3894,2682899.75,213266.5381,2680145.7233,214695.790236,2681564.76397,66000180-002,3,,,,0,0,0,10106.9634875,4118094.88357
807259,1629,馬鳴里,外埔區,臺中市,7,66000210,66000,外埔區馬鳴里,A6621-007-00,,2175177.61333,218868.8438,2693578,215778.9375,2692200,216961.383104,2692811.80002,66000210-007,3,,,,0,0,0,7573.29958289,2175177.61333
807260,1630,鐵山里,外埔區,臺中市,9,66000210,66000,外埔區鐵山里,A6621-009-00,,3243487.27099,216533.9531,2695018.505,213541.5775,2692992.5,214962.758976,2693774.18522,66000210-009,3,,,,0,0,0,7980.56896148,3243487.27099
